source_sheet,source_row,model_key,source_field,raw_text,phrase_type,extracted_rpos,confidence,review_status,notes
Equipment Groups 2,99,corvette,description,"LPO, Three-Stanchion high wing spoiler, Carbon Flash Metallic-painted, Genuine Corvette Accessory
1. Not available with (T0F) Carbon Flash-painted Carbon Fiber Aero Package or (FEY) Z52 Track Performance Package.",not_available_with,FEY|LPO|T0F|Z52,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,100,corvette,description,"LPO, Spoiler extension, clear smoked center bridge with Jake logo, Genuine Corvette Accessory
1. Requires (T0E) rear spoiler.",requires,LPO|T0E,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,101,corvette,description,"LPO, Jake C8.R rear hash graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with (Z15) Grand Sport Heritage Graphics.",not_available_with,LPO|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,102,corvette,description,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX) or (Z15) Grand Sport Heritage Graphics.",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|RPO|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,106,corvette,description,"LPO, Black wheel locks, Genuine Corvette Accessory
1. Requires (SPY) Black lug nuts, LPO.",requires,LPO|SPY,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,107,corvette,description,"LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO or (ROY/ROZ/STZ) wheels.",not_available_with,LPO|ROY|ROZ|SPY|STZ,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,108,corvette,description,"LPO, Black lug nuts, Genuine Corvette Accessory
1. Not available with (S47) Chrome lug nuts, LPO.",not_available_with,LPO|S47,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,109,corvette,description,"LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO or (ROY/ROZ/STZ) wheels.",not_available_with,LPO|ROY|ROZ|SPY|STZ,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,110,corvette,description,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors
1. Not available with exterior color (GBA) Black.",not_available_with,DRG|GBA,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,114,corvette,description,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, includes (J6D) Dark Gray Metallic-painted calipers
1. Included with (FEY) Z52 Track Performance Package.",included_with,FEY|J6D|Z52,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,115,corvette,description,"Roof panel, electrochromic dimming, removable
1. Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or Grand Sport Heritage Center Stripes (DMU, DMV, DMW, DMX, DMY).",not_available_with,DMU|DMV|DMW|DMX|DMY|DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,116,corvette,description,"Admiral Blue Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GTR) Admiral Blue Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",requires,D84|G26|G4Z|GBK|GKZ|GPH|GTR|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,116,corvette,description,"Admiral Blue Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GTR) Admiral Blue Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",not_available_with,D84|G26|G4Z|GBK|GKZ|GPH|GTR|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,118,corvette,description,"Carbon Flash Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics.
2. Requires (Z15) Grand Sport Heritage Graphics. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",requires,D84|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,120,corvette,description,"Red Mist Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GTR. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",requires,D84|G26|G4Z|GBK|GKZ|GPH|GTR|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,120,corvette,description,"Red Mist Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GTR. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",not_available_with,D84|G26|G4Z|GBK|GKZ|GPH|GTR|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,122,corvette,description,"Blade Silver Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKA) Blade Silver Metallic. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GKA) Blade Silver Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",requires,D84|G26|G4Z|GBK|GKA|GKZ|GPH|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,122,corvette,description,"Blade Silver Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKA) Blade Silver Metallic. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK/GKZ/GPH. Not available with exterior color (GKA) Blade Silver Metallic. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",not_available_with,D84|G26|G4Z|GBK|GKA|GKZ|GPH|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,123,corvette,description,"Calipers, Orange-painted
1. Requires (J57) carbon ceramic brakes.",requires,J57,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,124,corvette,description,"Arctic White Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (G8G) Arctic White. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK. Not available with exterior color (G8G) Arctic White. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",requires,D84|G26|G4Z|G8G|GBK|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,124,corvette,description,"Arctic White Grand Sport Heritage Center Stripe
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (G8G) Arctic White. 
2. Requires (Z15) Grand Sport Heritage Graphics. Requires (D84) Carbon Flash painted nacelles and roof when the following exterior colors are ordered: G26/G4Z/GBK. Not available with exterior color (G8G) Arctic White. Note: When (D84) Carbon Flash painted nacelles and roof is ordered (required or selected) roof will not include the stripe.",not_available_with,D84|G26|G4Z|G8G|GBK|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,126,corvette,description,"Admiral Blue Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.",requires,GTR|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,126,corvette,description,"Admiral Blue Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,127,corvette,description,"Carbon Flash Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics.",requires,Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,128,corvette,description,"Red Mist Grand Sport Heritage Hash Marks 
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat",requires,GKZ|GPH|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,128,corvette,description,"Red Mist Grand Sport Heritage Hash Marks 
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat",not_available_with,GKZ|GPH|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,129,corvette,description,"Torch Red Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat",requires,GKZ|GPH|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,129,corvette,description,"Torch Red Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat",not_available_with,GKZ|GPH|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,130,corvette,description,"Blade Silver Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKA) Blade Silver Metallic.",requires,GKA|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,130,corvette,description,"Blade Silver Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GKA) Blade Silver Metallic.",not_available_with,GKA|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,132,corvette,description,"Competition Yellow Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",requires,GBK|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,132,corvette,description,"Competition Yellow Grand Sport Heritage Hash Marks
1. Requires (Z15) Grand Sport Heritage Graphics. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",not_available_with,GBK|Z15,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,134,corvette,description,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",not_available_with,GTR|NEW,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,136,corvette,description,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",not_available_with,GKZ|GPH,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 2,137,corvette,description,"Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington
1. Requires (FE9) Federal emissions requirements.",requires,FE9,high,needs_review,Staging candidate only; no canonical rule generated.
