proposal_selectable_id,model_key,section_family,orderable_rpo,proposal_label,description,display_label,review_status,proposal_filter_status,availability_row_count,variant_count,available_count,standard_count,not_available_count,source_ref_count,source_sheets,source_rows_sample,notes
prop_stingray_exterior_pcx,stingray,exterior,PCX,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories","LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories","LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,25,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_pdv,stingray,exterior,PDV,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory","LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory","LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,24,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_pin,stingray,exterior,PIN,Customer VIN ending reservation,Customer VIN ending reservation,Customer VIN ending reservation,proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,12,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_q99,stingray,exterior,Q99,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,101,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_q9a,stingray,exterior,Q9A,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,102,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_q9i,stingray,exterior,Q9I,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,103,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_q9o,stingray,exterior,Q9O,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,104,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_qe6,stingray,exterior,QE6,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum","NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum","NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,100,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_r88,stingray,exterior,R88,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory","LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory","LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,34,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_r8c,stingray,exterior,R8C,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,11,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_rik,stingray,exterior,RIK,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,47,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_rin,stingray,exterior,RIN,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,45,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_rnx,stingray,exterior,RNX,"LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo","LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo","LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,31,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_rwh,stingray,exterior,RWH,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,26,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_rwj,stingray,exterior,RWJ,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory","LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory","LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,30,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_rxh,stingray,exterior,RXH,"LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory","LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory","LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,60,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_rxj,stingray,exterior,RXJ,"LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory","LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory","LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,59,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_ryq,stingray,exterior,RYQ,"LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory","LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory","LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,32,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_rz9,stingray,exterior,RZ9,"LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory","LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory","LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,36,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_s47,stingray,exterior,S47,"LPO, Chrome lug nuts, Genuine Corvette Accessory","LPO, Chrome lug nuts, Genuine Corvette Accessory","LPO, Chrome lug nuts, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,65,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_sb7,stingray,exterior,SB7,"LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory","LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory","LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,56,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_sbt,stingray,exterior,SBT,"LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories","LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories","LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories",proposal_only,confident_subset,6,6,3,0,3,6,Exterior 1,44,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_sda,stingray,exterior,SDA,"LPO, Black recovery hook, Genuine Corvette Accessory","LPO, Black recovery hook, Genuine Corvette Accessory","LPO, Black recovery hook, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,43,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_sfe,stingray,exterior,SFE,"LPO, Chrome wheel locks, Genuine Corvette Accessory","LPO, Chrome wheel locks, Genuine Corvette Accessory","LPO, Chrome wheel locks, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,63,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_sfz,stingray,exterior,SFZ,"LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory","LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory","LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,33,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_shq,stingray,exterior,SHQ,"LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,53,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_sht,stingray,exterior,SHT,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory","LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory","LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,55,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_stingray_exterior_shw,stingray,exterior,SHW,"LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 1,52,Generated review evidence only; proposal_selectable_id is not final canonical truth.
