model_key,option_sheet,option_row,option_id,rpo,option_name,current_price,matched_future_model_source_review_rows,candidate_price,parsed_candidate_prices,price_candidate_rows,price_candidate_summary,approved_price,classification,recommended_workbook_action,notes
z06,z06_options,231,opt_t0g_001,T0G,"Carbon Fiber Aero Package, visible, includes high-wing, dive planes and (CFV) visible carbon fiber ground effects",,190,10995,10995,190,row 190: 10995 Includes CFV Ground Effects,,direct_price_candidate,write_options_price,"10995 | row 190: 10995 Includes CFV Ground Effects | 190 | Carbon Fiber Aero Package, visible, includes high-wing, dive planes and (CFV) visible carbon fiber ground effects | Included with (PDF) Z07 Visible Carbon Aero and Wheel Package. | Included with (PDF) Z07 Visible Carbon Aero and Wheel Package."
z06,z06_options,232,opt_tu7_001,TU7,"Seats, two-tone",,149,595,595,213,row 213: 595 2LT/LZ or 3LT/LZ,,conditional_price_candidate,defer_to_price_rules,"595 | row 213: 595 2LT/LZ or 3LT/LZ | 213 | Seats, two-tone | Requires (AH2) GT2 seats. Available with (HUK/HU6) Sky Cool Gray, (HUL/HU7) Adrenaline Red, (HTN/HTQ) Natural interiors.
Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors. | Requires (AH2) GT2 seats. Available with (HUK/HU6) Sky Cool Gray, (HUL/HU7) Adrenaline Red, (HTN/HTQ) Natural interiors.
Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors."
z06,z06_options,233,opt_u2k_002,U2K,SiriusXM with 360L Trial Subscription. SiriusXM with 360L transforms your customers' ride with our most extensive and personalized radio experience on the road.,,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,234,opt_u5g_002,U5G,5G vehicle connectivity,,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,235,opt_ue1_002,UE1,OnStar services capable,,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,236,opt_v8x_001,V8X,"LPO, Visible Carbon Fiber sill plates Genuine Corvette Accessory",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,237,opt_vk3_001,VK3,"License plate bracket, front",,211,40,40,195,row 195: 40 &R7E,,direct_price_candidate,write_options_price,"40 | row 195: 40 &R7E | 195 | License plate bracket, front | Will be forced on orders with ship-to states that require a front license plate. | Will be forced on orders with ship-to states that require a front license plate."
z06,z06_options,238,opt_vpw_001,VPW,"LPO, Jake C8.R rear hash graphic, Genuine Corvette Accessory",,235,575,575,154,row 154: 575 Z06,,direct_price_candidate,write_options_price,"575 | row 154: 575 Z06 | 154 | LPO, Jake C8.R rear hash graphic, Genuine Corvette Accessory | Included with (PDA) Jake C8.R Graphics Package, LPO. | Included with (PDA) Jake C8.R Graphics Package, LPO."
z06,z06_options,239,opt_vv4_002,VV4,Wi-Fi Hotspot capable,,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,240,opt_wks_001,WKS,"LPO, Premium indoor car cover, Galvanized Cool with Z06 logo, Genuine Corvette Accessory",,217,495,495,166,row 166: 495 Z06,,direct_price_candidate,write_options_price,"495 | row 166: 495 Z06 | 166 | LPO, Premium indoor car cover, Galvanized Cool with Z06 logo, Genuine Corvette Accessory"
zr1,zr1_options,2,opt_b6p_001,B6P,"Coupe Engine Appearance Package, includes carbon fiber trim and (SL9) engine specification plaque, LPO",,464;898,1895; 1895,1895,171 || 171,row 171: 1895 || row 171: 1895,,direct_price_candidate,write_options_price,"1895 | row 171: 1895 | 171 | Coupe Engine Appearance Package, includes carbon fiber trim and (SL9) engine specification plaque, LPO | 1895 | row 171: 1895 | 171 | Coupe Engine Appearance Package, includes carbon fiber trim and (SL9) engine specification plaque, LPO"
zr1,zr1_options,3,opt_pdy_001,PDY,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",,554,195,195,109,row 109: 195 Includes First Aid Kit and Highway Safety Kit,,direct_price_candidate,write_options_price,"195 | row 109: 195 Includes First Aid Kit and Highway Safety Kit | 109 | LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory"
zr1,zr1_options,4,opt_zz3_001,ZZ3,"Convertible Engine Appearance Package, includes window under tonneau cover, engine intake and (SL9) engine specification plaque, LPO",,466;900,1195; 1195,1195,193 || 193,row 193: 1195 || row 193: 1195,,direct_price_candidate,write_options_price,"1195 | row 193: 1195 | 193 | Convertible Engine Appearance Package, includes window under tonneau cover, engine intake and (SL9) engine specification plaque, LPO | 1195 | row 193: 1195 | 193 | Convertible Engine Appearance Package, includes window under tonneau cover, engine intake and (SL9) engine specification plaque, LPO"
zr1,zr1_options,5,opt_ryt_001,RYT,"LPO, First Aid Kit, Genuine Corvette Accessory",,564,60,60,122,row 122: 60,,direct_price_candidate,write_options_price,"60 | row 122: 60 | 122 | LPO, First Aid Kit, Genuine Corvette Accessory | Included with (PDY) Roadside Safety Package. | Included with (PDY) Roadside Safety Package."
zr1,zr1_options,6,opt_s08_001,S08,"LPO, Highway Safety Kit, Genuine Corvette Accessory",,574,150,150,124,row 124: 150,,direct_price_candidate,write_options_price,"150 | row 124: 150 | 124 | LPO, Highway Safety Kit, Genuine Corvette Accessory | Included with (PDY) Roadside Safety Package. | Included with (PDY) Roadside Safety Package."
zr1,zr1_options,7,opt_719_001,719,"Seat belt color, Black",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,8,opt_aj7_001,AJ7,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,9,opt_aq9_001,AQ9,"Seats, GT1 bucket",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,10,opt_cj2_001,CJ2,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,11,opt_d30_001,D30,"Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat belt color combinations",,524,1495,1495,48,row 48: 1495,,direct_price_candidate,write_options_price,"1495 | row 48: 1495 | 48 | Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat belt color combinations | To be used exclusively to override exterior, interior and seat belt color combinations. SOLD orders only. Color Combination Override is available at an additional charge. | To be used exclusively to override exterior, interior and seat belt color combinations. SOLD orders only. Color Combination Override is available at an additional charge."
zr1,zr1_options,12,opt_d3v_001,D3V,Engine lighting,,468;902,195; 195,195,184 || 184,row 184: 195 Coupe Only || row 184: 195 Coupe Only,,conditional_price_candidate,defer_to_price_rules,195 | row 184: 195 Coupe Only | 184 | Engine lighting | 195 | row 184: 195 Coupe Only | 184 | Engine lighting
zr1,zr1_options,13,opt_drg_001,DRG,"Mirrors, outside, Carbon Flash Metallic-painted",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,14,opt_dth_001,DTH,Carbon Flash Metallic Full Length Dual Racing Stripes,,826,1295,1295,254,row 254: 1295,,direct_price_candidate,write_options_price,1295 | row 254: 1295 | 254 | Carbon Flash Metallic Full Length Dual Racing Stripes
zr1,zr1_options,15,opt_efr_001,EFR,"Exterior accents, Carbon Flash, side vents and front/rear grille accents",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,16,opt_eri_001,ERI,Battery Protection Package,,854,100,100,66,row 66: 100,,direct_price_candidate,write_options_price,100 | row 66: 100 | 66 | Battery Protection Package | 12-volt battery. | 12-volt battery.
zr1,zr1_options,17,opt_eyt_001,EYT,Carbon Flash Exterior Badge Package,,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,18,opt_ive_001,IVE,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,19,opt_nga_001,NGA,"Exhaust tips, Black",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,20,opt_r8c_001,R8C,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN",,720,1695,1695,62,row 62: 1695,,direct_price_candidate,write_options_price,"1695 | row 62: 1695 | 62 | Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN | Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels. | Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels."
zr1,zr1_options,21,opt_sda_001,SDA,"LPO, Black recovery hook, Genuine Corvette Accessory",,766,150,150,131,row 131: 150,,direct_price_candidate,write_options_price,"150 | row 131: 150 | 131 | LPO, Black recovery hook, Genuine Corvette Accessory"
zr1,zr1_options,22,opt_spy_001,SPY,"LPO, Black lug nuts, Genuine Corvette Accessory",,786,320,320,146,row 146: 320,,direct_price_candidate,write_options_price,"320 | row 146: 320 | 146 | LPO, Black lug nuts, Genuine Corvette Accessory | Not available with (S47) Chrome lug nuts, LPO. | Not available with (S47) Chrome lug nuts, LPO."
zr1,zr1_options,23,opt_t0e_001,T0E,"Spoiler, rear",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,24,opt_uqt_001,UQT,Performance data and video recorder,,382;604,1495; 1495,1495,64 || 64,row 64: 1495 1LT/LZ || row 64: 1495 1LT/LZ,,conditional_price_candidate,defer_to_price_rules,1495 | row 64: 1495 1LT/LZ | 64 | Performance data and video recorder | 1495 | row 64: 1495 1LT/LZ | 64 | Performance data and video recorder
zr1,zr1_options,25,opt_uv6_001,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,26,opt_ztk_001,ZTK,"ZTK Track Performance Package, includes (FEJ/FEZ) ZTK suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,27,opt_c2z_001,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",,442;798,2595; 2595,2595,230 || 230,row 230: 2595 Coupe Only || row 230: 2595 Coupe Only,,conditional_price_candidate,defer_to_price_rules,"2595 | row 230: 2595 Coupe Only | 230 | Roof panel, visible carbon fiber with body-color surround, removable | 2595 | row 230: 2595 Coupe Only | 230 | Roof panel, visible carbon fiber with body-color surround, removable"
zr1,zr1_options,28,opt_sl9_001,SL9,"LPO, Engine specification plaque, Genuine Corvette Accessory",,482;918,125; 125,125,141 || 141,row 141: 125 || row 141: 125,,direct_price_candidate,write_options_price,"125 | row 141: 125 | 141 | LPO, Engine specification plaque, Genuine Corvette Accessory | Included with (B6P/ZZ3) Engine Appearance Package. | Included with (B6P/ZZ3) Engine Appearance Package. | 125 | row 141: 125 | 141 | LPO, Engine specification plaque, Genuine Corvette Accessory | Included with (B6P/ZZ3) Engine Appearance Package. | Included with (B6P/ZZ3) Engine Appearance Package."
zr1,zr1_options,29,opt_e60_001,E60,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system",,730,2995,2995,49,row 49: 2995 2LT/LZ or 3LT/LZ,,conditional_price_candidate,defer_to_price_rules,"2995 | row 49: 2995 2LT/LZ or 3LT/LZ | 49 | Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system"
zr1,zr1_options,30,opt_j6d_001,J6D,"Calipers, Dark Gray Metallic-painted",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,31,opt_3n9_001,3N9,"Seat belt color, Natural",,620,595,595,206,row 206: 595 Std with HZN and HUF,,conditional_price_candidate,defer_to_price_rules,"595 | row 206: 595 Std with HZN and HUF | 206 | Seat belt color, Natural | Recommended with (HTA, HTJ) Jet Black interior.
Recommended with (HMO, HTE, HTT, HU0, HVV, HXO) Jet Black interiors, (HTG, HUE) Natural interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HUF, HZN) Natural Dipped interiors. | Recommended with (HTA, HTJ) Jet Black interior.
Recommended with (HMO, HTE, HTT, HU0, HVV, HXO) Jet Black interiors, (HTG, HUE) Natural interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HUF, HZN) Natural Dipped interiors."
zr1,zr1_options,32,opt_baz_001,BAZ,"Stealth Interior Trim Package, dark finish aluminum trim",,672,695,695,207,row 207: 695 2LT/LZ or 3LT/3LZ,,conditional_price_candidate,defer_to_price_rules,"695 | row 207: 695 2LT/LZ or 3LT/3LZ | 207 | Stealth Interior Trim Package, dark finish aluminum trim"
zr1,zr1_options,33,opt_dub_001,DUB,Sterling Silver Full Length Dual Racing Stripes,,832,1295,1295,255,row 255: 1295,,direct_price_candidate,write_options_price,1295 | row 255: 1295 | 255 | Sterling Silver Full Length Dual Racing Stripes
zr1,zr1_options,34,opt_eyk_001,EYK,Chrome Exterior Badge Package,,716,395,395,188,row 188: 395,,direct_price_candidate,write_options_price,395 | row 188: 395 | 188 | Chrome Exterior Badge Package
zr1,zr1_options,35,opt_iwe_001,IWE,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,36,opt_j6f_001,J6F,"Calipers, Bright Red-painted",,872,795,795,72,row 72: 795,,direct_price_candidate,write_options_price,"795 | row 72: 795 | 72 | Calipers, Bright Red-painted"
zr1,zr1_options,37,opt_pin_001,PIN,Customer VIN ending reservation,,722,5495,5495,60,row 60: 5495,,direct_price_candidate,write_options_price,5495 | row 60: 5495 | 60 | Customer VIN ending reservation | This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only. | This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only.
zr1,zr1_options,38,opt_ppw_001,PPW,Wireless Apple CarPlay/Wireless Android Auto,,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,39,opt_r6x_001,R6X,Custom Interior Trim and Seat Combination,,526,995,995,61,row 61: 995 3LT/LZ Only,,conditional_price_candidate,defer_to_price_rules,"995 | row 61: 995 3LT/LZ Only | 61 | Custom Interior Trim and Seat Combination | SOLD orders only. Requires (HMO/HVV) Jet Black/Sky Cool Gray, (HZB/HVT) Sky Cool Gray/Jet Black, (HU0/HXO) Jet Black/Adrenaline Red, (HUU/HZP) Adrenaline Red/Jet Black interiors. See Custom Interior Trim and Seat Combinations color and trim chart. | SOLD orders only. Requires (HMO/HVV) Jet Black/Sky Cool Gray, (HZB/HVT) Sky Cool Gray/Jet Black, (HU0/HXO) Jet Black/Adrenaline Red, (HUU/HZP) Adrenaline Red/Jet Black interiors. See Custom Interior Trim and Seat Combinations color and trim chart."
zr1,zr1_options,40,opt_sfz_001,SFZ,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory",,754,250,250,133,row 133: 250,,direct_price_candidate,write_options_price,"250 | row 133: 250 | 133 | LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory | Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO. | Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
zr1,zr1_options,41,opt_spz_001,SPZ,"LPO, Black wheel locks, Genuine Corvette Accessory",,782,105,105,147,row 147: 105,,direct_price_candidate,write_options_price,"105 | row 147: 105 | 147 | LPO, Black wheel locks, Genuine Corvette Accessory | Requires (SPY) Black lug nuts, LPO. | Requires (SPY) Black lug nuts, LPO."
zr1,zr1_options,42,opt_tr7_001,TR7,"Headlamp control, automatic leveling system",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,43,opt_u80_001,U80,"Compass, digital",,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,44,opt_uhy_001,UHY,Automatic Emergency Braking,,,,,,,,missing_price_evidence,needs_human_review,
zr1,zr1_options,45,opt_uvb_001,UVB,HD Rear Vision Camera,,,,,,,,missing_price_evidence,needs_human_review,
