source_sheet,source_row,guide_family,model_key,model_key_confidence,equipment_group_rpo,orderable_rpo,ref_rpo,description,row_kind,matched_primary_row_key,match_status,source_detail_raw
Equipment Groups 2,55,corvette,grand_sport,high,3A9,3A9,,"Seat belt color, Santorini Blue
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors or (HVZ) Asymmetrical Adrenaline Red/Jet Black interior. Included with (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Seat belt color, Santorini Blue
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors or (HVZ) Asymmetrical Adrenaline Red/Jet Black interior. Included with (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior."
Equipment Groups 2,56,corvette,grand_sport,high,3F9,3F9,,"Seat belt color, Torch Red
1. Not recommended with (HUW, HUX) Habanero interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HNK) Adrenaline Red Dipped interior, (EL9) Santorini Blue Dipped with Red accents interior and (Z25) Grand Sport Launch Edition.",derived_cross_check,,unmatched_primary_review,"Seat belt color, Torch Red
1. Not recommended with (HUW, HUX) Habanero interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HNK) Adrenaline Red Dipped interior, (EL9) Santorini Blue Dipped with Red accents interior and (Z25) Grand Sport Launch Edition."
Equipment Groups 2,57,corvette,grand_sport,high,3M9,3M9,,"Seat belt color, Yellow
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HVZ) Asymmetrical Adrenaline Red/Jet Black interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors, (H8T) Santorini Blue interior, (HAG) Asymmetrical Santorini Blue/Jet Black interior or (EL9) Santorini Blue Dipped with Red accents interior.",derived_cross_check,,unmatched_primary_review,"Seat belt color, Yellow
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HVZ) Asymmetrical Adrenaline Red/Jet Black interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors, (H8T) Santorini Blue interior, (HAG) Asymmetrical Santorini Blue/Jet Black interior or (EL9) Santorini Blue Dipped with Red accents interior."
Equipment Groups 2,58,corvette,grand_sport,high,AH2,AH2,,"Seats, GT2 bucket",derived_cross_check,,unmatched_primary_review,"Seats, GT2 bucket"
Equipment Groups 2,59,corvette,grand_sport,high,AE4,AE4,,"Seats, Competition Sport bucket",derived_cross_check,,unmatched_primary_review,"Seats, Competition Sport bucket"
Equipment Groups 2,60,corvette,grand_sport,high,AUP,AUP,,"Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket
1. Requires (HVZ) Asymmetrical Adrenaline Red/Jet Black interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket
1. Requires (HVZ) Asymmetrical Adrenaline Red/Jet Black interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior."
Equipment Groups 2,61,corvette,grand_sport,high,TU7,TU7,,"Seats, two-tone
1. Requires (AH2) GT2 seats. Available with (HUK/HU6) Sky Cool Gray, (HUL/HU7) Adrenaline Red, (HTN/HTQ) Natural interiors.
2. Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors.",derived_cross_check,,unmatched_primary_review,"Seats, two-tone
1. Requires (AH2) GT2 seats. Available with (HUK/HU6) Sky Cool Gray, (HUL/HU7) Adrenaline Red, (HTN/HTQ) Natural interiors.
2. Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors."
Equipment Groups 2,62,corvette,grand_sport,high,N26,N26,,"Steering wheel, sueded microfiber-wrapped
1. Requires (HTJ) Jet Black interior.
2. Requires leather seating surfaces with perforated sueded microfiber inserts interior: HTP, HU6, HU7, HTQ.
3. Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB.",derived_cross_check,,unmatched_primary_review,"Steering wheel, sueded microfiber-wrapped
1. Requires (HTJ) Jet Black interior.
2. Requires leather seating surfaces with perforated sueded microfiber inserts interior: HTP, HU6, HU7, HTQ.
3. Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB."
Equipment Groups 2,63,corvette,grand_sport,high,37S,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
Equipment Groups 2,64,corvette,grand_sport,high,38S,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
Equipment Groups 2,65,corvette,grand_sport,high,36S,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
Equipment Groups 2,66,corvette,grand_sport,high,BAZ,BAZ,,"Stealth Interior Trim Package, dark finish aluminum trim",derived_cross_check,,unmatched_primary_review,"Stealth Interior Trim Package, dark finish aluminum trim"
Equipment Groups 2,67,corvette,grand_sport,high,FA5,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",derived_cross_check,,unmatched_primary_review,"Trim, interior, carbon fiber cluster-surround and console/door switch plates"
Equipment Groups 2,68,corvette,grand_sport,high,Z25,Z25,,"Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition""",derived_cross_check,,unmatched_primary_review,"Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition"""
Equipment Groups 2,69,corvette,grand_sport,high,Z15,Z15,,"Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist
1. Requires one of the following Grand Sport Heritage Hash Marks: (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist. Only additional stripes or graphics available with Z15 are (DMU/DMV/DMW/DMX/DMY) Grand Sport Heritage Center Stripes.",derived_cross_check,,unmatched_primary_review,"Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist
1. Requires one of the following Grand Sport Heritage Hash Marks: (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist. Only additional stripes or graphics available with Z15 are (DMU/DMV/DMW/DMX/DMY) Grand Sport Heritage Center Stripes."
Equipment Groups 2,70,corvette,grand_sport,high,T0F,T0F,,"Carbon Fiber Aero Package, Carbon Flash-painted, includes high-wing, dive planes and (CFZ) Carbon Flash-painted carbon fiber ground effects
1. Requires (FEB) Z52 Sport Performance Package and (J57) carbon ceramic brakes or Included with (FEY) Z52 Track Performance Package.",derived_cross_check,,unmatched_primary_review,"Carbon Fiber Aero Package, Carbon Flash-painted, includes high-wing, dive planes and (CFZ) Carbon Flash-painted carbon fiber ground effects
1. Requires (FEB) Z52 Sport Performance Package and (J57) carbon ceramic brakes or Included with (FEY) Z52 Track Performance Package."
Equipment Groups 2,71,corvette,grand_sport,high,EYK,EYK,,Chrome Exterior Badge Package,derived_cross_check,,unmatched_primary_review,Chrome Exterior Badge Package
Equipment Groups 2,72,corvette,grand_sport,high,D84,D84,,"Convertible top, Carbon Flash-painted nacelles and roof
1. Not available with exterior color (GBA) Black.",derived_cross_check,,unmatched_primary_review,"Convertible top, Carbon Flash-painted nacelles and roof
1. Not available with exterior color (GBA) Black."
Equipment Groups 2,73,corvette,grand_sport,high,D86,D86,,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black.",derived_cross_check,,unmatched_primary_review,"Convertible top, Carbon Flash-painted nacelles and body-color roof
1. Not available with exterior color (GBA) Black."
Equipment Groups 2,74,corvette,grand_sport,high,R8C,R8C,,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels.",derived_cross_check,,unmatched_primary_review,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels."
Equipment Groups 2,75,corvette,grand_sport,high,PIN,PIN,,"Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only.",derived_cross_check,,unmatched_primary_review,"Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only."
Equipment Groups 2,76,corvette,grand_sport,high,EDU,EDU,,"Exterior accents, Carbon Flash and body-color; body-color side vents and front splitter, Carbon Flash-painted rockers and front/rear grille accents
1. Front splitter is not body-color when (CFV/CFZ) ground effects is also ordered. 
2. Tonneau grille is Carbon Flash-painted. Front splitter is not body-color when (CFV/CFZ) ground effects is also ordered.",derived_cross_check,,unmatched_primary_review,"Exterior accents, Carbon Flash and body-color; body-color side vents and front splitter, Carbon Flash-painted rockers and front/rear grille accents
1. Front splitter is not body-color when (CFV/CFZ) ground effects is also ordered. 
2. Tonneau grille is Carbon Flash-painted. Front splitter is not body-color when (CFV/CFZ) ground effects is also ordered."
Equipment Groups 2,77,corvette,grand_sport,high,E60,E60,,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system",derived_cross_check,,unmatched_primary_review,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system"
Equipment Groups 2,78,corvette,grand_sport,high,CFZ,CFZ,,"Ground effects, carbon fiber, Carbon Flash-painted
1. Included with (T0F) Carbon Flash-painted Carbon Fiber Aero Package.",derived_cross_check,,unmatched_primary_review,"Ground effects, carbon fiber, Carbon Flash-painted
1. Included with (T0F) Carbon Flash-painted Carbon Fiber Aero Package."
Equipment Groups 2,79,corvette,grand_sport,high,CFV,CFV,,"Ground effects, visible carbon fiber
1. Not available at this time.",derived_cross_check,,unmatched_primary_review,"Ground effects, visible carbon fiber
1. Not available at this time."
Equipment Groups 2,80,corvette,grand_sport,high,CFL,CFL,,"NEW!  Ground effects, extended front splitter
1. Not available with (CFV/CFZ) ground effects.",derived_cross_check,,unmatched_primary_review,"NEW!  Ground effects, extended front splitter
1. Not available with (CFV/CFZ) ground effects."
Equipment Groups 2,81,corvette,grand_sport,high,VK3,VK3,,"License plate bracket, front
1. Will be forced on orders with ship-to states that require a front license plate.",derived_cross_check,,unmatched_primary_review,"License plate bracket, front
1. Will be forced on orders with ship-to states that require a front license plate."
Equipment Groups 2,82,corvette,grand_sport,high,PCQ,PCQ,,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories",derived_cross_check,,unmatched_primary_review,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories"
Equipment Groups 2,83,corvette,grand_sport,high,SUP,SUP,,"LPO, Grand Sport badges in Red",derived_cross_check,,unmatched_primary_review,"LPO, Grand Sport badges in Red"
